dataset,split,source_example_id,source_image_id,physical_image_path,image_hash,manifest_row_id,factor,variant,pool_id,numeric_tail,carrier
gqa,downstream_v2,gqa_down:spatial:03590139,1591898,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1591898.jpg,39eed07832a1b3f07ebe97cbf1604bb00955955082cdbfb50bb7c9f05c975099,gqa_down:spatial:03590139,spatial,downstream_v2,gqa_down:spatial:03590139,03590139,gqa
gqa,downstream_v2,gqa_down:spatial:16441901,2345289,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2345289.jpg,500955be18d6640a9443187a626befd9e679e1f9e8bc2335b0ecb8681eb3735a,gqa_down:spatial:16441901,spatial,downstream_v2,gqa_down:spatial:16441901,16441901,gqa
gqa,downstream_v2,gqa_down:spatial:14427288,2352288,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2352288.jpg,4ae672293380797860541fa18298156db02ded0a04921c7d335619d9a4aaca8a,gqa_down:spatial:14427288,spatial,downstream_v2,gqa_down:spatial:14427288,14427288,gqa
gqa,downstream_v2,gqa_down:spatial:11472507,2326956,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2326956.jpg,511867450c46cf8e31e084c5e220a6ee38c53591cf3f9b0215eb38a324210852,gqa_down:spatial:11472507,spatial,downstream_v2,gqa_down:spatial:11472507,11472507,gqa
gqa,downstream_v2,gqa_down:spatial:12291722,2366680,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2366680.jpg,ec7e4548d712808e213c4eac9a194d124e0046a1006264cbbe4ab14e49494af0,gqa_down:spatial:12291722,spatial,downstream_v2,gqa_down:spatial:12291722,12291722,gqa
gqa,downstream_v2,gqa_down:spatial:16155522,2389626,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2389626.jpg,d42eb3d2e739d65b8d9098b04c183b57a1eb507768a4cc8b2216ff7f2a179804,gqa_down:spatial:16155522,spatial,downstream_v2,gqa_down:spatial:16155522,16155522,gqa
gqa,downstream_v2,gqa_down:spatial:14845213,2319715,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2319715.jpg,469bd7f84fb82afe0eb7b1ccd13e46948d16e7e99fbc0db0b6a1d6d9760237c9,gqa_down:spatial:14845213,spatial,downstream_v2,gqa_down:spatial:14845213,14845213,gqa
gqa,downstream_v2,gqa_down:spatial:01987007,2315700,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2315700.jpg,1c30cb22725a4b9077b565c11f1dbdad304598af46d60459bc9b879a149f0727,gqa_down:spatial:01987007,spatial,downstream_v2,gqa_down:spatial:01987007,01987007,gqa
gqa,downstream_v2,gqa_down:spatial:19541530,2375871,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2375871.jpg,91fa73bf74206b3976100dbd3dd6b0da37d376a03b06759048ca61f66644629c,gqa_down:spatial:19541530,spatial,downstream_v2,gqa_down:spatial:19541530,19541530,gqa
gqa,downstream_v2,gqa_down:spatial:05935596,2375302,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2375302.jpg,cc5b3c1ad1254a65fe6620618b37ce02fd1fb8bf9e75fc93fb7a0afa20c73cc3,gqa_down:spatial:05935596,spatial,downstream_v2,gqa_down:spatial:05935596,05935596,gqa
gqa,downstream_v2,gqa_down:spatial:09571259,2330331,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2330331.jpg,6b62bba6c0438bed922f4322b19ce578844000e0052449027d0d01d3e7dfd881,gqa_down:spatial:09571259,spatial,downstream_v2,gqa_down:spatial:09571259,09571259,gqa
gqa,downstream_v2,gqa_down:spatial:08639676,2381966,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2381966.jpg,ac846f0e00860dbb8b7246598a8d7f4d47f386680f1d10d5d17cd54cf9efd4a7,gqa_down:spatial:08639676,spatial,downstream_v2,gqa_down:spatial:08639676,08639676,gqa
gqa,downstream_v2,gqa_down:spatial:01927207,2359365,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2359365.jpg,49f6ee373916867fc07d6ad58ea70a577f219765e6f79f5d0e1dbb927e532458,gqa_down:spatial:01927207,spatial,downstream_v2,gqa_down:spatial:01927207,01927207,gqa
gqa,downstream_v2,gqa_down:spatial:01543445,2381795,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2381795.jpg,83c23195be5e3d54230a6652819903e2bf8f55eb4d9cfd2d14e676794fc377a7,gqa_down:spatial:01543445,spatial,downstream_v2,gqa_down:spatial:01543445,01543445,gqa
gqa,downstream_v2,gqa_down:spatial:021002532,2318399,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2318399.jpg,2c4cbde7f7fbb9b90f1c98e19358ac091b04ebe985c87ce619bfcf3430eb1751,gqa_down:spatial:021002532,spatial,downstream_v2,gqa_down:spatial:021002532,021002532,gqa
gqa,downstream_v2,gqa_down:spatial:15698088,2343752,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2343752.jpg,a93c4ad91644567af0e5370e8d49b145f7867ed6531cfb7f49577251da86c9c8,gqa_down:spatial:15698088,spatial,downstream_v2,gqa_down:spatial:15698088,15698088,gqa
gqa,downstream_v2,gqa_down:spatial:03291971,2345101,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2345101.jpg,e10a08d4ba516cee1d4e56a716a155f604a4cd27d032f1b764402d5aa673c7f1,gqa_down:spatial:03291971,spatial,downstream_v2,gqa_down:spatial:03291971,03291971,gqa
gqa,downstream_v2,gqa_down:spatial:16432405,2412842,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2412842.jpg,01c1b5fbfb89ccb5a9d7727eadacb527dd3611e0416a4a1107467e89185ae8ce,gqa_down:spatial:16432405,spatial,downstream_v2,gqa_down:spatial:16432405,16432405,gqa
gqa,downstream_v2,gqa_down:spatial:13809563,2395132,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2395132.jpg,64196d1cad1f2b3ca1aa5b2e37e40b1c7056800e3d1067525be70efb50538315,gqa_down:spatial:13809563,spatial,downstream_v2,gqa_down:spatial:13809563,13809563,gqa
gqa,downstream_v2,gqa_down:spatial:161066702,4240,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/4240.jpg,bacfd44d8e1dec06f726cacb492be45437c073122056a1cb1fd2bf1b16674d63,gqa_down:spatial:161066702,spatial,downstream_v2,gqa_down:spatial:161066702,161066702,gqa
gqa,downstream_v2,gqa_down:spatial:04862379,2408821,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2408821.jpg,bc6eb47969410f237b1471705b8c6449f25ca654ea897c0b7382b83a5ba32503,gqa_down:spatial:04862379,spatial,downstream_v2,gqa_down:spatial:04862379,04862379,gqa
gqa,downstream_v2,gqa_down:spatial:12568015,2334740,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2334740.jpg,4b4ee786a3a65e1be7ed3200e2f99f0ce78819b2a36ae4c88d1a476f241ebcbb,gqa_down:spatial:12568015,spatial,downstream_v2,gqa_down:spatial:12568015,12568015,gqa
gqa,downstream_v2,gqa_down:spatial:00774954,286035,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/286035.jpg,975265d8bdac4d0eed161cb69713dda7b41f098e3605e20bbd31f5c59d345866,gqa_down:spatial:00774954,spatial,downstream_v2,gqa_down:spatial:00774954,00774954,gqa
gqa,downstream_v2,gqa_down:spatial:00521303,2352516,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2352516.jpg,736e8c3785ac85cd6554f166fabf4a0d046468456a12db1c307400301fd2ee90,gqa_down:spatial:00521303,spatial,downstream_v2,gqa_down:spatial:00521303,00521303,gqa
gqa,downstream_v2,gqa_down:spatial:14527659,2318089,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2318089.jpg,a819c5df44dcdaabf268f85f8f9734acce128830dcb3c1e54b31d8b61d6988aa,gqa_down:spatial:14527659,spatial,downstream_v2,gqa_down:spatial:14527659,14527659,gqa
gqa,downstream_v2,gqa_down:spatial:01302915,2365113,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2365113.jpg,395140105fb0efce5a4f3d548f356d4be81daec4b5c38e81a20244d5686a4c6a,gqa_down:spatial:01302915,spatial,downstream_v2,gqa_down:spatial:01302915,01302915,gqa
gqa,downstream_v2,gqa_down:spatial:05706371,2360242,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2360242.jpg,ebf622b86b282d80855ed1e981be6c91439cce287bcdfa10589b7cd1d56d94b9,gqa_down:spatial:05706371,spatial,downstream_v2,gqa_down:spatial:05706371,05706371,gqa
gqa,downstream_v2,gqa_down:spatial:17585775,2374388,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2374388.jpg,efda2d35e102c396617abc283091decac55d14502ca51756dd4ef02f2fa5ee86,gqa_down:spatial:17585775,spatial,downstream_v2,gqa_down:spatial:17585775,17585775,gqa
gqa,downstream_v2,gqa_down:spatial:07456788,2363258,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2363258.jpg,2ea800da6e176f703fa99b3008bb7f86701d70a40d68c2b5a799d6acefd58443,gqa_down:spatial:07456788,spatial,downstream_v2,gqa_down:spatial:07456788,07456788,gqa
gqa,downstream_v2,gqa_down:spatial:08205876,1159777,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1159777.jpg,fbd1b8aced13fcf20afe426d0931e0b6165ffad8fb1f5db9dcc2b56af64291fe,gqa_down:spatial:08205876,spatial,downstream_v2,gqa_down:spatial:08205876,08205876,gqa
gqa,downstream_v2,gqa_down:spatial:03643980,2347158,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2347158.jpg,8779e1cddfe96c51bbec4f7c9061b299ef6b7a09c40537672edb390f0e90c0a8,gqa_down:spatial:03643980,spatial,downstream_v2,gqa_down:spatial:03643980,03643980,gqa
gqa,downstream_v2,gqa_down:spatial:13937500,1592105,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1592105.jpg,ba304a67afbc4b5ec69f12ae8b303991427c75c46ab3e9f0a84ab096de2877aa,gqa_down:spatial:13937500,spatial,downstream_v2,gqa_down:spatial:13937500,13937500,gqa
gqa,downstream_v2,gqa_down:spatial:11438123,2325371,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2325371.jpg,3200ba0c9af1ae25dbe87a8e058a8ac77de86612a5477ab582e3d231b7e2b6b4,gqa_down:spatial:11438123,spatial,downstream_v2,gqa_down:spatial:11438123,11438123,gqa
gqa,downstream_v2,gqa_down:spatial:1114497,2407970,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2407970.jpg,2110e748effdae2bd8dcb45c7b1b04fe9b670778f7e669c5b5902f2f600655ff,gqa_down:spatial:1114497,spatial,downstream_v2,gqa_down:spatial:1114497,1114497,gqa
gqa,downstream_v2,gqa_down:spatial:14265898,2374361,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2374361.jpg,28a35935f395ee859cefd9812e5906d9a4410469d333fe966c5211744d2cb362,gqa_down:spatial:14265898,spatial,downstream_v2,gqa_down:spatial:14265898,14265898,gqa
gqa,downstream_v2,gqa_down:spatial:12419305,713806,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/713806.jpg,503c2e2a861121f43a9b39ad4e27568f531a53f98e3c3332dd48f12f47130a4d,gqa_down:spatial:12419305,spatial,downstream_v2,gqa_down:spatial:12419305,12419305,gqa
gqa,downstream_v2,gqa_down:spatial:18622701,4319,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/4319.jpg,b2d301596b791526bab49e6b5eed4ee907fc18967621b2034eb7c82d56fadeae,gqa_down:spatial:18622701,spatial,downstream_v2,gqa_down:spatial:18622701,18622701,gqa
gqa,downstream_v2,gqa_down:spatial:06206369,2334194,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2334194.jpg,6ad2b52ff0bd5a8ab4f7ed9148b030c98e777784e19083b52cbd5c56cc1b6196,gqa_down:spatial:06206369,spatial,downstream_v2,gqa_down:spatial:06206369,06206369,gqa
gqa,downstream_v2,gqa_down:spatial:04302547,2387740,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2387740.jpg,77fa820312638b66ae7b5b963ef3c148df714964f8189a668f0570b99e81dcb8,gqa_down:spatial:04302547,spatial,downstream_v2,gqa_down:spatial:04302547,04302547,gqa
gqa,downstream_v2,gqa_down:spatial:18308986,2356532,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2356532.jpg,3937494b1e0eda185eb4dcad8baab2b460d80f392681315b7c5e21b0e5471e85,gqa_down:spatial:18308986,spatial,downstream_v2,gqa_down:spatial:18308986,18308986,gqa
gqa,downstream_v2,gqa_down:spatial:15826624,2384652,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2384652.jpg,7ea9e73561c03080852dcef5e9290a2553841ebbe293512c497d242441d765b1,gqa_down:spatial:15826624,spatial,downstream_v2,gqa_down:spatial:15826624,15826624,gqa
gqa,downstream_v2,gqa_down:spatial:10744339,2343858,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2343858.jpg,56e6c8561b72a3642eba1d771ffdea2246e0dd5b1c2b7f45ce6e9278e06d20d5,gqa_down:spatial:10744339,spatial,downstream_v2,gqa_down:spatial:10744339,10744339,gqa
gqa,downstream_v2,gqa_down:spatial:11626706,2318460,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2318460.jpg,ca0ebc512a8958517a7ff4c234c366ad391fa3073d676d201f02967bae1eb1d2,gqa_down:spatial:11626706,spatial,downstream_v2,gqa_down:spatial:11626706,11626706,gqa
gqa,downstream_v2,gqa_down:spatial:02905092,713414,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/713414.jpg,d652932167276d6a7892c66b71ac5ab0ee7bcfb2562233877430bbc337a0a023,gqa_down:spatial:02905092,spatial,downstream_v2,gqa_down:spatial:02905092,02905092,gqa
gqa,downstream_v2,gqa_down:spatial:13754925,2366329,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2366329.jpg,9fd5849f73025cc62f3493150c4430de4ed9bf41eeb53f39b29277a9969a7818,gqa_down:spatial:13754925,spatial,downstream_v2,gqa_down:spatial:13754925,13754925,gqa
gqa,downstream_v2,gqa_down:spatial:04281589,2384821,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2384821.jpg,f9d48564128bd0f4b61f45cc238217c44aca0fcd3b20ad692e771deb1ac0b040,gqa_down:spatial:04281589,spatial,downstream_v2,gqa_down:spatial:04281589,04281589,gqa
gqa,downstream_v2,gqa_down:spatial:14947116,2409714,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2409714.jpg,e07ec79a67697345699ebfc6d5990005994f8149059249ca4768cd59a370908d,gqa_down:spatial:14947116,spatial,downstream_v2,gqa_down:spatial:14947116,14947116,gqa
gqa,downstream_v2,gqa_down:spatial:12114668,2389845,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2389845.jpg,817b06742408fcfa689622b45c058558b30d759ec9adbb0e084b21037c61bd9d,gqa_down:spatial:12114668,spatial,downstream_v2,gqa_down:spatial:12114668,12114668,gqa
gqa,downstream_v2,gqa_down:spatial:19291249,1159487,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1159487.jpg,70b58a1ad23a96205b655f22fe23a00fd6e6afcc4f3b314da26c7a0c1d6083c0,gqa_down:spatial:19291249,spatial,downstream_v2,gqa_down:spatial:19291249,19291249,gqa
gqa,downstream_v2,gqa_down:spatial:09534928,2382836,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2382836.jpg,dcc13310075c98c33afc93687cefdfa85c5e69fc8a8f4d19c220e8d8c710e25d,gqa_down:spatial:09534928,spatial,downstream_v2,gqa_down:spatial:09534928,09534928,gqa
gqa,downstream_v2,gqa_down:spatial:14147861,360,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/360.jpg,7c198432eba5bee70a20df8052d3db713786daa5d0e56ab1f8227726dbd201c8,gqa_down:spatial:14147861,spatial,downstream_v2,gqa_down:spatial:14147861,14147861,gqa
gqa,downstream_v2,gqa_down:spatial:18401399,2389501,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2389501.jpg,29090ea91941b7cbe121be6abec5dd2161df259d548b98cab57b6d551f448658,gqa_down:spatial:18401399,spatial,downstream_v2,gqa_down:spatial:18401399,18401399,gqa
gqa,downstream_v2,gqa_down:spatial:101007984,2389365,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2389365.jpg,658a15022f29e645ddc5cdda3388c4cea8bad09ced5cfff48df9781001f8ef2d,gqa_down:spatial:101007984,spatial,downstream_v2,gqa_down:spatial:101007984,101007984,gqa
gqa,downstream_v2,gqa_down:spatial:01940480,2360447,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2360447.jpg,08785cf98b6fb249d678acf24333e51a1d17004de3e20e897073e4d7c2207083,gqa_down:spatial:01940480,spatial,downstream_v2,gqa_down:spatial:01940480,01940480,gqa
gqa,downstream_v2,gqa_down:spatial:13949803,1592103,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1592103.jpg,6a56e6fa90a118b77d6bed53b2d39e5cacc30eb279bdafc46b674cb889af730e,gqa_down:spatial:13949803,spatial,downstream_v2,gqa_down:spatial:13949803,13949803,gqa
gqa,downstream_v2,gqa_down:spatial:08368722,2416201,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2416201.jpg,00c51bdfb01ebaadccd713e742b152746d7ab8fe926e245d0a2b2a65b4f2684a,gqa_down:spatial:08368722,spatial,downstream_v2,gqa_down:spatial:08368722,08368722,gqa
gqa,downstream_v2,gqa_down:spatial:10208112,2351168,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2351168.jpg,7a26b6655c42b4b0041b3bc4226b0130018700129f4f996469521c7881515242,gqa_down:spatial:10208112,spatial,downstream_v2,gqa_down:spatial:10208112,10208112,gqa
gqa,downstream_v2,gqa_down:spatial:0778916,2364257,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2364257.jpg,10d79769ca959ad469b8571b319510d814cf36e5f1fd7fc860f9b5687f8ef592,gqa_down:spatial:0778916,spatial,downstream_v2,gqa_down:spatial:0778916,0778916,gqa
gqa,downstream_v2,gqa_down:spatial:13299855,2385285,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2385285.jpg,191ce32afa69a4bc27c873d1e264a03c42e6abcea4b9c2cf956336139bf8a630,gqa_down:spatial:13299855,spatial,downstream_v2,gqa_down:spatial:13299855,13299855,gqa
gqa,downstream_v2,gqa_down:spatial:00830541,594,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/594.jpg,c0859ea917b544c642288e4ce729fb493e47ecea46ca356a0c0d5729bc35723d,gqa_down:spatial:00830541,spatial,downstream_v2,gqa_down:spatial:00830541,00830541,gqa
gqa,downstream_v2,gqa_down:spatial:05165529,2396962,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2396962.jpg,28ad18c207b800552eab0928f37152c0d6958b661357bed832a164e260103a7f,gqa_down:spatial:05165529,spatial,downstream_v2,gqa_down:spatial:05165529,05165529,gqa
gqa,downstream_v2,gqa_down:spatial:16286031,2405773,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2405773.jpg,8cf3ea21f122e52ac91cfb0fbb8c14c3f2a760696d9fef68b3d7175badfe2ac0,gqa_down:spatial:16286031,spatial,downstream_v2,gqa_down:spatial:16286031,16286031,gqa
gqa,downstream_v2,gqa_down:spatial:12898375,2351337,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2351337.jpg,de18748c6e4d72339170640e37e71061a6fc18dbb0b2eab81aa1f9d279196d49,gqa_down:spatial:12898375,spatial,downstream_v2,gqa_down:spatial:12898375,12898375,gqa
gqa,downstream_v2,gqa_down:spatial:03590084,1591898,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1591898.jpg,39eed07832a1b3f07ebe97cbf1604bb00955955082cdbfb50bb7c9f05c975099,gqa_down:spatial:03590084,spatial,downstream_v2,gqa_down:spatial:03590084,03590084,gqa
gqa,downstream_v2,gqa_down:spatial:05167247,2359291,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2359291.jpg,4aaa0bf113d2d8c31b8c31f997f4d1902f4739ca8a19e130f3281e9da82748bc,gqa_down:spatial:05167247,spatial,downstream_v2,gqa_down:spatial:05167247,05167247,gqa
gqa,downstream_v2,gqa_down:spatial:11613265,2370536,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2370536.jpg,69db3d39af9a814b070be1f5547692e23877fd05e371e11203665fcabb59cb39,gqa_down:spatial:11613265,spatial,downstream_v2,gqa_down:spatial:11613265,11613265,gqa
gqa,downstream_v2,gqa_down:spatial:04383533,1159369,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1159369.jpg,808ade4a50e29772a32904e1ea3ef57932b174d8d310c61c09dd19f8c68bb204,gqa_down:spatial:04383533,spatial,downstream_v2,gqa_down:spatial:04383533,04383533,gqa
gqa,downstream_v2,gqa_down:spatial:071004342,2414658,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2414658.jpg,5f821a66df3bbe792d43312d13a23e2b8c0ece2d5de441cb1112c93ce1e97a9e,gqa_down:spatial:071004342,spatial,downstream_v2,gqa_down:spatial:071004342,071004342,gqa
gqa,downstream_v2,gqa_down:spatial:00940096,2388218,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2388218.jpg,e702aa467fafb1e87a68b36adc542f91857b422f08bf3589b9705a423c1b4159,gqa_down:spatial:00940096,spatial,downstream_v2,gqa_down:spatial:00940096,00940096,gqa
gqa,downstream_v2,gqa_down:spatial:01809622,2370478,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2370478.jpg,157090ea787a8a45c686fce8a93f5a1e549dc029abfc20b90c567ee472e264d8,gqa_down:spatial:01809622,spatial,downstream_v2,gqa_down:spatial:01809622,01809622,gqa
gqa,downstream_v2,gqa_down:spatial:18114075,2319353,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2319353.jpg,5395326c4d0c55765b824f48bbbf9651f5fa47cfaf132d6edf051644dc254f56,gqa_down:spatial:18114075,spatial,downstream_v2,gqa_down:spatial:18114075,18114075,gqa
gqa,downstream_v2,gqa_down:spatial:09790744,2362291,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2362291.jpg,f6330be8788dce2ad3f1b6808adcae4d5352029fb56b9f2f919fd909b82a43a4,gqa_down:spatial:09790744,spatial,downstream_v2,gqa_down:spatial:09790744,09790744,gqa
gqa,downstream_v2,gqa_down:spatial:13663570,2333011,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2333011.jpg,98f4c24e414a698fe0684c643a7735d7f1421739e48a0d5dbf48e3933b9f3459,gqa_down:spatial:13663570,spatial,downstream_v2,gqa_down:spatial:13663570,13663570,gqa
tallyqa,static,tallyqa_static:count:30106704,vg:2404460,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2404460.jpg,01f95614fd50f950df894f064656e16c08cacb277f4009dcb2bb865544b8a192,tallyqa_static:count:30106704,count,static,,30106704,tallyqa
